politician_id,politician_name,first_name,last_name,gender,birth_year,death_year,first_year_in_HoC,last_year_in_HoC,n_parliaments,ever_cabinet,parties,has_relative,closeness,relative_chamber,multiple_relatives,relation_types,n_relatives_detected,relative_preceded,peerage_linked_flag,relative_examples,rush_cousin_mp,rush_cousin_names,has_relative_incl_cousins,rushid,peerageid,whoswhoid,oxnatbibid,father_name,father_id,mother_name,mother_id
Q4785942,Archer Baldwin,Archer,Baldwin,male,1883,1966,1945,1959,4,0,Conservative Party,0,,,0,,0,,0,,0,,0,8394,,,,,,,
Q4800297,Arthur Skeffington,Arthur,Skeffington,male,1909,1971,1945,1971,7,0,Labour Party,0,,,0,,0,,0,,0,,0,5762,,U159633,,,,,
Q4709716,Albert Bechervaise,Albert,Bechervaise,male,1884,1969,1945,1950,1,0,Labour Party,0,,,0,,0,,0,,0,,0,3141,,U50954,,,,,
Q5538469,George Deer,George,Deer,male,1890,1974,1945,1964,5,0,Labour Party,0,,,0,,0,,0,,0,,0,3715,,,,,,,
Q7324797,Richard Clitherow,Richard,Clitherow,male,1902,1947,1945,1947,1,0,Labour Party,0,,,0,,0,,0,,0,,0,3531,,U223872,,,,,
Q3363355,Bessie Braddock,Bessie,Braddock,female,1899,1970,1945,1970,7,0,Labour Party,0,,,0,,0,,0,,0,,0,3314,,U53676,37214,,,Mary Bamber,Q6779002
Q4799743,Arthur Moody,Arthur,Moody,male,1891,1976,1945,1964,5,0,Labour Party,0,,,0,,0,,0,,0,,0,5101,,,,,,,
Q8013880,William Keenan,William,Keenan,male,1889,1955,1945,1955,3,0,Labour Party,0,,,0,,0,,0,,0,,0,4554,,U239332,,,,,
Q6135736,James Haworth,James,Haworth,male,1896,1976,1945,1950,1,0,Labour Party,0,,,0,,0,,0,,0,,0,4294,,,,,,,
Q6709269,Lynn Ungoed-Thomas,Lynn,Ungoed-Thomas,male,1904,1972,1945,1962,5,0,Labour Party,0,,,0,,0,,1,,0,,0,6068,69861,U160510,,,,,
Q6903069,Mont Follick,Mont,Follick,male,1887,1958,1945,1955,3,0,Labour Party,0,,,0,,0,,0,,0,,0,4003,,U237322,,,,,
Q5200833,Cyril Osborne,Cyril,Osborne,male,1898,1969,1945,1969,7,0,Conservative Party,0,,,0,,0,,1,,0,,0,8446,196253,U55685,40643,Thomas Osborne,Q76348273,Ann Carnell,Q76348275
Q5342798,Edward Evans,Edward,Evans,male,1883,1960,1945,1959,4,0,Labour Party,0,,,0,,0,,0,,0,,0,8485,,,,,,,
Q7903680,Uvedale Corbett,Uvedale,Corbett,male,1909,2005,1945,1951,2,0,Conservative Party,0,,,0,,0,,1,,0,,0,8925,546908,U11875,,Clive Uvedale Corbett,Q76295008,Gwendolen Alice Holford,Q76295020
Q8019992,William Warbey,William,Warbey,male,1903,1980,1945,1966,5,0,Labour Party,0,,,0,,0,,0,,0,,0,6129,,,,,,,
Q4800534,"Arthur Vere Harvey, Baron Harvey of Prestbury",Arthur,Vere Harvey,male,1906,1994,1945,1971,8,0,Conservative Party,0,,,0,,0,,1,,0,,0,8407,191371,U172997,,,,,
Q6229339,"John Diamond, Baron Diamond",John,Diamond,male,1907,2004,1945,1970,6,1,Labour Party,0,,,0,,0,,1,,0,,0,8676,191198,U13646,93546,Solomon Diamond,Q75871470,Henrietta (?),Q75871471
Q5498258,"Frederick Lee, Baron Lee of Newton",Frederick,Lee,male,1906,1984,1945,1974,8,1,Labour Party,0,,,0,,0,,1,,0,,0,8533,191516,U166283,65951,,,,
Q8010224,William Griffiths,William,Griffiths,male,1912,1973,1945,1973,8,0,Labour Party,0,,,0,,0,,0,,0,,0,9298,,U155109,,,,,
Q5930531,Hugh Delargy,Hugh,Delargy,male,1908,1976,1945,1976,10,0,Labour Party,0,,,0,,0,,0,,0,,0,3718,,U153825,,,,,
Q6531882,Lester Hutchinson,Lester,Hutchinson,male,1904,1983,1945,1950,1,0,Labour Party,0,,,0,,0,,0,,0,,0,8620,,,,,,,
Q7526018,"Sir Anthony Nutting, 3rd Baronet",Anthony,Nutting,male,1920,1999,1945,1956,4,0,Conservative Party,0,,,0,,0,,1,,0,,0,5240,83002,,72010,"Sir Harold Nutting, 2nd Baronet",Q75353902,Enid Homan-Mulock,Q21557520
Q5374807,Emrys Roberts,Emrys,Roberts,male,1910,1990,1945,1951,2,0,Liberal Party,0,,,0,,0,,0,,0,,0,8502,,,,,,,
Q5534538,Geoffrey Cooper,Geoffrey,Cooper,male,1907,1995,1945,1951,2,0,Labour Party,0,,,0,,0,,0,,0,,0,9240,,U171817,,,,,
Q6239787,"John Hope, 1st Baron Glendevon",John,Hope,male,1912,1996,1945,1964,5,0,Unionist Party,0,,,0,,0,,1,,0,,0,9264,46851,U178664,,"Victor Hope, 2nd Marquess of Linlithgow",Q2914941,"Doreen Hope, Marchioness of Linlithgow",Q75298384
Q7815031,Tom Braddock,Tom,Braddock,male,1887,1976,1945,1950,1,0,Labour Party,0,,,0,,0,,0,,0,,0,3315,,U152542,,,,,
Q4718214,Alexander Anderson,Alexander,Anderson,male,1888,1954,1945,1954,3,0,Labour Party,0,,,0,,0,,0,,0,,0,6390,,,,,,,
Q5203673,D. J. Williams,David,Williams,male,1897,1972,1945,1964,6,0,Labour Party,0,,,0,,0,,0,,0,,0,8460,,,,,,,
Q13529887,Oliver Crosthwaite-Eyre,Oliver,Crosthwaite-Eyre,male,1913,1978,1945,1968,7,0,Conservative Party,0,,,0,,0,,0,,0,,0,3645,,,,,,,
Q6707056,Lyall Wilkes,Lyall,Wilkes,male,1914,1991,1945,1951,2,0,Labour Party,0,,,0,,0,,0,,0,,0,6205,,U176249,,,,,
Q283162,Arthur Blenkinsop,Arthur,Blenkinsop,male,1911,1979,1945,1979,9,0,Labour Party,0,,,0,,0,,0,,0,,0,3239,,,,,,,
Q5393694,Ernest Popplewell,Ernest,Popplewell,male,1899,1977,1945,1966,6,0,Labour Party,0,,,0,,0,,1,,0,,0,5435,191715,U158579,,,,,
Q5346452,Edwin Gooch,Edwin,Gooch,male,1889,1964,1945,1964,5,0,Labour Party,0,,,0,,0,,0,,0,,0,8496,,U57007,46448,,,,
Q7509034,Sidney Dye,Sidney,Dye,male,1900,1958,1945,1958,3,0,Labour Party,0,,,0,,0,,0,,0,,0,3832,,,,,,,
Q5112833,Christopher Mayhew,Christopher,Mayhew,male,1915,1997,1945,1974,9,0,Labour Party,0,,,0,,0,,1,,0,,0,4965,191584,U180356,63222,Basil Edgar Mayhew,Q76123735,Dorothea Mary Paget,Q76123733
Q2137995,"Reginald Paget, Baron Paget of Northampton",Reginald,Paget,male,1908,1990,1945,1974,8,0,Labour Party,0,,,0,,0,,1,,0,,0,8824,78052,U167817,39854,Thomas Guy Frederick Paget,Q75346347,,
Q6233734,John Foster,John,Foster,male,1903,1982,1945,1974,8,0,Conservative Party,0,,,0,,0,,0,,0,,0,8699,,U164280,31118,Hubert Foster,Q5927282,,
Q15461373,John Paton,John,Paton,male,1886,1976,1945,1964,5,0,Labour Party,0,,,0,,0,,0,,0,,0,5334,,,65954,,,,
Q2545186,Geoffrey de Freitas,Geoffrey,de Freitas,male,1913,1982,1945,1979,10,0,Labour Party,0,,,0,,0,,0,,0,,0,3697,,,,,,,
Q15999312,James Harrison,James,Harrison,male,1899,1959,1945,1959,4,0,Labour Party,0,,,0,,0,,0,,0,,0,8640,,U238296,,,,,
Q7052805,Norman Smith,Norman,Smith,male,1890,1962,1945,1955,3,0,Labour Co-operative,0,,,0,,0,,0,,0,,0,8601,,,,,,,
Q7817078,Tom O'Brien,Tom,O'Brien,male,1900,1970,1945,1959,4,0,Labour Party,0,,,0,,0,,0,,0,,0,8922,,,,,,,
Q5486534,Frank Fairhurst,Frank,Fairhurst,male,1892,1953,1945,1951,2,0,Labour Party,0,,,0,,0,,0,,0,,0,3914,,U237094,,,,,
Q6530863,"Leslie Hale, Baron Hale",Leslie,Hale,male,1902,1985,1945,1968,7,0,Labour Party,0,,,0,,0,,1,,0,,0,4220,191349,U164923,,,,,
Q128956,Harold Wilson,Harold,Wilson,male,1916,1995,1945,1983,11,1,Labour Party,0,,,0,,0,,1,,0,,0,8652,191987,U176314,58000,James Herbert Wilson,Q76329479,,
Q4309811,Noel Mason-Macfarlane,Noel,Mason-Macfarlane,male,1889,1953,1945,1946,1,0,Labour Party,0,,,0,,0,,0,,0,,0,4945,,,34918,,,,
Q5235718,David Johnstone Pryde,David,Johnstone Pryde,male,1890,1959,1945,1959,4,0,Labour Party,0,,,0,,0,,0,,0,,0,5474,,U242022,,,,,
Q5416357,Evelyn King,Evelyn,King,male,1907,1994,1945,1979,6,0,Conservative Party; Labour Party,0,,,0,,0,,0,,0,,0,8519,,,,,,,
Q4706732,Alan Gomme-Duncan,Alan,Gomme-Duncan,male,1893,1963,1945,1959,4,0,Unionist Party,0,,,0,,0,,0,,0,,0,4125,,,,,,,
Q7599994,Stanley Tiffany,Stanley,Tiffany,male,1908,1971,1945,1950,1,0,Labour Co-operative,0,,,0,,0,,0,,0,,0,5991,,,,,,,
Q16003726,Hubert Medland,Hubert,Medland,male,1881,1964,1945,1950,1,0,Labour Party,0,,,0,,0,,0,,0,,0,5035,,,,,,,
Q6698422,Lucy Middleton,Lucy,Middleton,female,1894,1983,1945,1951,2,0,Labour Party,0,,,0,,0,,0,,0,,0,8748,,,70446,,,,
Q6307585,"Julian Snow, Baron Burntwood",Julian,Snow,male,1910,1982,1945,1970,7,0,Labour Party,0,,,0,,0,,1,,0,,0,5787,191081,U162532,,Henry Martin Snow,Q75470404,,
Q5294081,"Donald Bruce, Baron Bruce of Donington",Donald,Bruce,male,1912,2005,1945,1950,1,0,Labour Party,0,,,0,,0,,1,,0,,0,8475,185071,U9165,95748,William Trevor Bruce,Q75510330,,
Q7412587,"Samuel Segal, Baron Segal",Samuel,Segal,male,1902,1985,1945,1950,1,0,Labour Party,0,,,0,,0,,1,,0,,0,5706,191809,U168959,,Moshe Zvi Segal,Q12409618,,
Q6742660,Malcolm Stoddart-Scott,Malcolm,Stoddart-Scott,male,1901,1973,1945,1973,8,0,Conservative Party,0,,,0,,0,,1,,0,,0,5883,218547,U159969,,John Stoddart-Scott,Q75570169,,
Q5982403,Ian Mikardo,Ian,Mikardo,male,1908,1993,1945,1987,11,0,Labour Party,0,,,0,,0,,0,,0,,0,5062,,,52289,,,,
Q7793820,Thomas Scollan,Thomas,Scollan,male,1884,1974,1945,1950,1,0,Labour Party,0,,,0,,0,,0,,0,,0,5687,,,,,,,
Q4798053,Arthur Bottomley,Arthur,Bottomley,male,1907,1995,1945,1983,11,1,Labour Party,0,,,0,,0,,1,,0,,0,9214,151719,U171239,60401,,,,
Q6281535,Joseph Binns,Joseph,Binns,male,1900,1975,1945,1950,1,0,Labour Party,0,,,0,,0,,0,,0,,0,3206,,,,,,,
Q7792109,"Thomas Macpherson, 1st Baron Macpherson of Drumochter",Thomas,Macpherson,male,1888,1965,1945,1950,1,0,Labour Party,0,,,0,,0,,1,,0,,0,4878,507645,U53227,,James Macpherson,Q76067074,Catherine Rollo Greig,Q76255846
Q6246144,John MacLeod,John,MacLeod,male,1913,1984,1945,1964,5,0,National Liberal Party,0,,,0,,0,,1,,0,,0,4860,145855,,,Duncan MacLeod,Q75754785,,
Q5540495,George Henry Walker,George,Henry Walker,male,1874,1954,1945,1950,1,0,Labour Party,0,,,0,,0,,0,,0,,0,8553,,,,,,,
Q5234417,David Griffiths,David,Griffiths,male,1896,1977,1945,1970,7,0,Labour Party,0,,,0,,0,,0,,0,,0,9225,,,,,,,
Q5460742,Florence Paton,Florence,Paton,female,1891,1976,1945,1950,1,0,Labour Party,0,,,0,,0,,0,,0,,0,5333,,,65955,,,,
Q5561097,Gilbert McAllister,Gilbert,McAllister,male,1906,1964,1945,1951,2,0,Labour Party,0,,,0,,0,,0,,0,,0,4971,,,,,,,
Q8007416,William Cuthbert,William,Cuthbert,male,1890,1960,1945,1954,3,0,Conservative Party,0,,,0,,0,,0,,0,,0,3666,,,,,,,
Q8015292,William McAdam,William,McAdam,male,1886,1952,1945,1950,1,0,Labour Party,0,,,0,,0,,0,,0,,0,4968,,U240519,,,,,
Q5343309,Edward Arthur Hardy,Edward,Arthur Hardy,male,1884,1960,1945,1955,3,0,Labour Party,0,,,0,,0,,0,,0,,0,8486,,,,,,,
Q5082203,"Charles Royle, Baron Royle",Charles,Royle,male,1896,1975,1945,1964,5,0,Labour Party,0,,,0,,0,,1,,0,,0,5632,191785,U159195,,,,,
Q5671171,"Harry Morris, 1st Baron Morris of Kenwood",Harry,Morris,male,1893,1954,1945,1950,2,0,Labour Party,0,,,0,,0,,1,,0,,0,8586,517393,U241029,,Jacob Samuel Morris,Q76081571,Fanny Chaperio,Q76081572
Q6243984,John Langford-Holt,John,Langford-Holt,male,1916,1993,1945,1983,11,0,Conservative Party,0,,,0,,0,,1,,0,,0,4643,700390,,,,,,
Q4999581,George Burnaby Drayson,George,Burnaby Drayson,male,1913,1983,1945,1979,10,0,Conservative Party,0,,,0,,0,,0,,0,,0,3777,,,,,,,
Q333745,Patrick Gordon Walker,Patrick,Gordon Walker,male,1907,1980,1945,1974,7,1,Labour Party,0,,,0,,0,,1,,0,,0,4135,191318,U154944,31161,,,,
Q7528299,"Sir Martin Lindsay, 1st Baronet",Martin,Lindsay,male,1905,1981,1945,1964,5,0,Conservative Party,0,,,0,,0,,1,,0,,0,8750,24749,,31363,Alexander Bertram Lindsay,Q75348981,Gladys Hutton,Q76055300
Q15463280,John Belcher,John,Belcher,male,1905,1964,1945,1949,1,0,Labour Party,0,,,0,,0,,0,,0,,0,3149,,,62279,,,,
Q5543189,"George Pargiter, Baron Pargiter",George,Pargiter,male,1897,1982,1945,1966,6,0,Labour Party,0,,,0,,0,,1,,0,,0,5318,191678,U167852,,,,,
Q5596923,Granville Maynard Sharp,Granville,Maynard Sharp,male,1906,1997,1945,1950,1,0,Labour Party,0,,,0,,0,,0,,0,,0,5717,,,,,,,
Q5200694,Cyril Dumpleton,Cyril,Dumpleton,male,1897,1966,1945,1950,1,0,Labour Party,0,,,0,,0,,0,,0,,0,3807,,,,,,,
Q5540765,George House,George,House,male,1892,1949,1945,1949,1,0,Labour Party,0,,,0,,0,,0,,0,,0,4435,,U227067,,,,,
Q7420531,Santo Jeger,Santo,Jeger,male,1898,1953,1945,1953,3,0,Labour Party,0,,,0,,0,,1,,0,,0,4509,580628,U239140,,,,,
Q5686446,Haydn Davies,Haydn,Davies,male,1905,1976,1945,1950,1,0,Labour Party,0,,,0,,0,,0,,0,,0,8590,,U153747,,,,,
Q7610628,Stephen Swingler,Stephen,Swingler,male,1915,1969,1945,1969,6,0,Labour Party,0,,,0,,0,,0,,0,,0,5939,,U50759,,,,,
Q7182276,Phil Piratin,Phil,Piratin,male,1907,1995,1945,1950,1,0,Communist Party of Great Britain,0,,,0,,0,,0,,0,,0,5407,,,,,,,
Q4722284,Alfred Balfour,Alfred,Balfour,male,1885,1963,1945,1959,4,0,Labour Party,0,,,0,,0,,0,,0,,0,8384,,,,,,,
Q5537854,George Chetwynd,George,Chetwynd,male,1916,1982,1945,1962,5,0,Labour Party,0,,,0,,0,,0,,0,,0,3491,,,,,,,
Q5240944,David Weitzman,David,Weitzman,male,1898,1987,1945,1979,10,0,Labour Party,0,,,0,,0,,0,,0,,0,6161,,U170274,,,,,
Q4710014,Albert Davies,Albert,Davies,male,1900,1953,1945,1953,3,0,Labour Party,0,,,0,,0,,0,,0,,0,8375,,U236393,,,,,
Q197701,Barnett Stross,Barnett,Stross,male,1899,1967,1945,1966,6,0,Labour Party,0,,,0,,0,,0,,0,,0,5903,,,,,,,
Q5930848,Hugh Fraser,Hugh,Fraser,male,1918,1984,1945,1984,12,0,Conservative Party,0,,,0,,0,,1,,0,,0,8616,53349,U164322,31122,"Simon Fraser, 14th Lord Lovat",Q5964144,Laura Lister,Q75292641
Q4799782,"Arthur Moyle, Baron Moyle",Arthur,Moyle,male,1894,1974,1945,1964,5,0,Labour Party,0,,,0,,0,,1,,0,,0,5135,191634,U157808,,,,,
Q16007585,Herschel Lewis Austin,Herschel,Lewis Austin,male,1911,1974,1945,1950,1,0,Labour Party,0,,,0,,0,,0,,0,,0,6405,,,,,,,
Q4886271,Ben Parkin,Ben,Parkin,male,1906,1969,1945,1969,6,0,Labour Party,0,,,0,,0,,0,,0,,0,5321,,U57921,,,,,
Q7360262,Roland Hamilton,Roland,Hamilton,male,1886,1955,1945,1950,1,0,Labour Party,0,,,0,,0,,0,,0,,0,8871,,,,,,,
Q7325564,Richard Ewart,Richard,Ewart,male,1904,1953,1945,1953,3,0,Labour Party,0,,,0,,0,,0,,0,,0,8828,,,,,,,
Q5499046,Frederick Willey,Frederick,Willey,male,1910,1987,1945,1983,11,0,Labour Party,0,,,0,,0,,0,,0,,0,6214,,,,,,,
Q7509218,Sidney Marshall,Sidney,Marshall,male,1882,1973,1945,1954,3,0,Conservative Party,0,,,0,,0,,0,,0,,0,9293,,U157219,,,,,
Q7167494,Percy Morris,Percy,Morris,male,1893,1967,1945,1959,4,0,Labour Party,0,,,0,,0,,0,,0,,0,8792,,,,,,,
Q7793461,Thomas Reid,Thomas,Reid,male,1881,1963,1945,1955,3,0,Labour Party,0,,,0,,0,,0,,0,,0,8906,,U58079,,,,,
Q2522267,"Victor Collins, Baron Stonham",Victor,Collins,male,1903,1971,1945,1958,3,0,Labour Party,0,,,0,,0,,1,,0,,0,8926,191872,U159984,,Victor Colins,Q76017363,Eliza Sarah Williams,Q76017364
Q6531148,Leslie Solley,Leslie,Solley,male,1905,1968,1945,1950,1,0,Labour Party,0,,,0,,0,,0,,0,,0,5791,,,,,,,
Q334287,"Derick Heathcoat-Amory, 1st Viscount Amory",Derick,Heathcoat-Amory,male,1899,1981,1945,1960,5,1,Conservative Party,0,,,0,,0,,1,,0,,0,9227,44130,,30760,"Sir Ian Murray Heathcoat-Amory, 2nd Bt.",Q75297161,Alexandra Georgina Seymour,Q75297160
Q5549676,Gerald Wellington Williams,Gerald,Wellington Williams,male,1903,1989,1945,1956,4,0,Conservative Party,0,,,0,,0,,0,,0,,0,8565,,,,,,,
Q8013100,William Irving,William,Irving,male,1892,1967,1945,1955,3,0,Labour Co-operative,0,,,0,,0,,0,,0,,0,4494,,,,,,,
Q5591062,Grace Colman,Grace,Colman,female,1892,1971,1945,1950,1,0,Labour Party,0,,,0,,0,,0,,0,,0,8573,,U153366,70439,,,,
Q5485307,"Frank Beswick, Baron Beswick",Frank,Beswick,male,1911,1987,1945,1959,4,0,Labour Co-operative,0,,,0,,0,,1,,0,,0,3178,190905,U161982,,,,,
Q5393524,Ernest Marples,Ernest,Marples,male,1907,1978,1945,1974,8,1,Conservative Party,0,,,0,,0,,1,,0,,0,4936,191570,U157198,31411,,,,
Q6247951,John McKay,John,McKay,male,1883,1964,1945,1964,5,0,Labour Party,0,,,0,,0,,0,,0,,0,5007,,,,,,,
Q8020170,William Wells,William,Wells,male,1908,1990,1945,1974,8,0,Labour Party,0,,,0,,0,,0,,0,,0,8975,,U170288,,,,,
Q7323632,Richard Adams,Richard,Adams,male,1912,1978,1945,1955,3,0,Labour Party,0,,,0,,0,,0,,0,,0,42,,,,,,,
Q6221118,John Battley,John,Battley,male,1880,1952,1945,1950,1,0,Labour Party,0,,,0,,0,,0,,0,,0,3124,,,,,,,
Q333916,"Alfred Robens, Baron Robens of Woldingham",Alfred,Robens,male,1910,1999,1945,1960,5,1,Labour Party,0,,,0,,0,,1,,0,,0,5589,191765,U181496,72445,George Robens,Q75604707,Edith (?),Q75604708
Q5344884,Edward Porter,Edward,Porter,male,1880,1960,1945,1950,1,0,Labour Party,0,,,0,,0,,0,,0,,0,9230,,,,,,,
Q4356465,John Freeman,John,Freeman,male,1915,2014,1945,1955,3,0,Labour Party,0,,,0,,0,,0,,0,,0,4032,,,108185,,,,
Q7599582,Stanley Evans,Stanley,Evans,male,1898,1970,1945,1956,4,0,Labour Party,0,,,0,,0,,0,,0,,0,8894,,,,,,,
Q5541741,"George Lindgren, Baron Lindgren",George,Lindgren,male,1900,1971,1945,1959,4,0,Labour Party,0,,,0,,0,,1,,0,,0,4718,191527,U156766,,George William Lindgren,Q75601141,Emily Maude Hiom,Q75601142
Q5079069,"Charles Hobson, Baron Hobson",Charles,Hobson,male,1903,1966,1945,1959,4,0,Labour Party,0,,,0,,0,,1,,0,,0,4386,191399,U51728,,Edwin Hobson,Q75598670,Gertrude Rider,Q75598671
Q5126392,Clarence Barton,Clarence,Barton,male,1892,1957,1945,1950,1,0,Labour Party,0,,,0,,0,,0,,0,,0,8435,,U234490,,,,,
Q332851,"Frederick Elwyn Jones, Baron Elwyn-Jones",Frederick,Elwyn Jones,male,1909,1989,1945,1974,9,1,Labour Party,0,,,0,,0,,1,,0,,0,8535,231711,U163907,40088,,,,
Q16000200,Louis Comyns,Louis,Comyns,male,1904,1962,1945,1950,1,0,Labour Party,0,,,0,,0,,0,,0,,0,3575,,,,,,,
Q16000350,Henry Nicholls,Henry,Nicholls,male,1893,1962,1945,1950,1,0,Labour Party,0,,,0,,0,,0,,0,,0,9253,,,,,,,
Q4799516,Arthur Lewis,Arthur,Lewis,male,1917,1998,1945,1983,11,0,Labour Party,0,,,0,,0,,0,,0,,0,8408,,,,,,,
Q8009155,"William Fletcher-Vane, 1st Baron Inglewood",William,Fletcher-Vane,male,1909,1989,1945,1964,5,0,Conservative Party,0,,,0,,0,,1,,0,,0,6079,71025,U165665,,William Vane,Q75335724,Lady Katharine Pakenham,Q75335722
Q6793398,Maurice Orbach,Maurice,Orbach,male,1902,1979,1945,1979,9,0,Labour Party,0,,,0,,0,,0,,0,,0,5287,,U158141,,,,,
Q4799907,Arthur Palmer,Arthur,Palmer,male,1912,1994,1945,1983,9,0,Labour Co-operative,0,,,0,,0,,0,,0,,0,8406,,,,,,,
Q5541085,George Jeger,George,Jeger,male,1903,1971,1945,1971,8,0,Labour Party,0,,,0,,0,,0,,0,,0,4507,,U156112,,,,,
Q333080,Selwyn Lloyd,Selwyn,Lloyd,male,1904,1978,1945,1976,10,1,Conservative Party; Speaker of the House of Commons,0,,,0,,0,,1,,0,,0,8722,191811,U159447,31371,,,,
Q8002988,Will Nally,Will,Nally,male,1914,1965,1945,1955,3,0,Labour Co-operative,0,,,0,,0,,0,,0,,0,5174,,,,,,,
Q6220340,John Baird,John,Baird,male,1906,1965,1945,1964,5,0,Labour Party,0,,,0,,0,,0,,0,,0,6503,,U56233,,,,,
Q4912743,Billy Hughes,Billy,Hughes,male,1914,1995,1945,1950,1,0,Labour Party,0,,,0,,0,,0,,0,,0,8605,,,60398,,,,
Q6237766,"John Hare, 1st Viscount Blakenham",John,Hare,male,1911,1982,1945,1963,5,1,Conservative Party,0,,,0,,0,,1,,0,,0,8706,38169,,31197,"Richard Hare, 4th Earl of Listowel",Q23765899,Freda Vanden-Bempde-Johnstone,Q75285201
Q5718135,Henry Berry,Henry,Berry,male,1883,1956,1945,1950,1,0,Labour Party,0,,,0,,0,,0,,0,,0,9066,,,,,,,
Q333371,"Fred Peart, Baron Peart",Fred,Peart,male,1914,1988,1945,1976,10,1,Labour Party,0,,,0,,0,,1,,0,,0,5347,191688,U167960,39855,,,,
Q7108710,Otho Prior-Palmer,Otho,Prior-Palmer,male,1897,1986,1945,1964,5,0,Conservative Party,0,,,0,,0,,1,,0,,0,5460,57464,,,Prior Spunner Prior-Palmer,Q75421389,Anne Leslie Gason,Q75988028
Q6099467,Ivor Owen Thomas,Ivor,Owen Thomas,male,1898,1982,1945,1955,3,0,Labour Party,0,,,0,,0,,0,,0,,0,8636,,,,,,,
Q926893,"John Haire, Baron Haire of Whiteabbey",John,Haire,male,1908,1966,1945,1951,2,0,Labour Party,0,,,0,,0,,1,,0,,0,4217,191348,U47893,,John Haire,Q75598305,Mary Tedford,Q75598307
Q8014028,William Kingsmill,William,Kingsmill,male,1905,1971,1945,1951,2,0,Conservative Party,0,,,0,,0,,0,,0,,0,4603,,U156400,,,,,
Q6227139,John Corlett,John,Corlett,male,1884,1968,1945,1950,1,0,Labour Party,0,,,0,,0,,0,,0,,0,3595,,,,,,,
Q7440197,Seaborne Davies,Seaborne,Davies,male,1904,1984,1945,1945,1,0,Liberal Party,0,,,0,,0,,0,,0,,0,7832,,,,,,,
Q5292214,Don Bennett,Don,Bennett,male,1910,1986,1945,1945,1,0,Liberal Party,0,,,0,,0,,0,,0,,0,7841,,,40136,,,,
Q7347536,Robert McIntyre,Robert,McIntyre,male,1913,1998,1945,1945,1,0,Scottish National Party,0,,,0,,0,,0,,0,,0,8212,,,59442,,,,
Q7364676,Ronald Bell,Ronald,Bell,male,1914,1982,1945,1982,11,0,Conservative Party,0,,,0,,0,,0,,0,,0,8878,,U161923,,,,,
Q6231211,John Edmondson Whittaker,John,Edmondson Whittaker,male,1897,1945,1945,1945,1,0,Labour Party,0,,,0,,0,,0,,0,,0,8691,,,,,,,
Q7087769,"Oliver Poole, 1st Baron Poole",Oliver,Poole,male,1911,1993,1945,1950,1,0,Conservative Party,0,,,0,,0,,1,,0,,0,5434,15071,U174878,53145,Donald Louis Poole,Q76130189,Therese Lillian Frodsham,Q76130191
Q15514214,Alfred Dobbs,Alfred,Dobbs,male,1882,1945,1945,1945,1,0,Labour Party,0,,,0,,0,,0,,0,,0,3744,,,,,,,
Q7245582,"Priscilla Buchan, Baroness Tweedsmuir",Priscilla,Buchan,female,1915,1978,1946,1966,6,0,Conservative Party; Unionist Party,0,,,0,,0,,1,,0,,0,6059,110220,U160487,39696,Alan Fortescue Thomson,Q75285892,Edythe Mary Unwin,Q75316711
Q5301661,"Douglas Jay, Baron Jay",Douglas,Jay,male,1907,1996,1946,1983,11,1,Labour Party,0,,,0,,0,,1,,0,,0,4505,191458,U179517,60481,,,,
Q4933392,"Bob Mellish, Baron Mellish",Bob,Mellish,male,1913,1998,1946,1982,11,1,Labour Party,0,,,0,,0,,1,,0,,0,5041,191602,U180461,69859,,,,
Q4805372,Ashley Bramall,Ashley,Bramall,male,1916,1999,1946,1950,1,0,Labour Party,0,,,0,,0,,1,,0,,0,2975,370140,,71929,Edmund Haseldon Bramall,Q75450788,Katherine Bridget Westby,Q75450790
Q5079014,Charles Heron Mullan,Charles,Heron Mullan,male,1912,1996,1946,1950,1,0,Ulster Unionist Party,0,,,0,,0,,0,,0,,0,5147,,,,,,,
Q6131039,James Carmichael,James,Carmichael,male,1894,1966,1946,1961,5,0,Independent Labour Party; Labour Party,0,,,0,,0,,0,,0,,0,8641,,,,George Carmichael,Q48248654,,
Q6238623,John Henderson,John,Henderson,male,1888,1975,1946,1964,5,0,Conservative Party,0,,,0,,0,,0,,0,,0,6504,,U155503,,,,,
Q16007033,Horace Holmes,Horace,Holmes,male,1888,1971,1946,1959,4,0,Labour Party,0,,,0,,0,,0,,0,,0,8612,,,,,,,
Q333404,"Willie Ross, Baron Ross of Marnock",Willie,Ross,male,1911,1988,1946,1979,10,1,Labour Party,0,,,0,,0,,1,,0,,0,8946,191779,U168703,39856,,,,
Q5240339,David Thomas,David,Thomas,male,1892,1954,1946,1954,3,0,Labour Party,0,,,0,,0,,0,,0,,0,8457,,U243642,,,,,
Q6231992,John Evans,John,Evans,male,1875,1961,1946,1950,1,0,Labour Party,0,,,0,,0,,0,,0,,0,8672,,,,,,,
Q8013215,Bill Field,Bill,Field,male,1909,2002,1946,1953,3,0,Labour Party,0,,,0,,0,,0,,0,,0,8958,,,,,,,
Q1160939,"Daniel Granville West, Baron Granville-West",Daniel,Granville West,male,1904,1984,1946,1958,4,0,Labour Party,0,,,0,,0,,1,,0,,0,8451,191329,U164729,,,,,
